70.0,160.0,174.0,117.0,266.0,236.0,50.0,89.0,57.0,327.0,99.0,211.0,171.0,101.0,69.0,200.0,30.0,217.0,82.0,112.0,62.0,34.0,103.0,23.0,51.0,66.0,52.0,28.0,31.0,23.0,90.0,67.0,48.0,105.0,95.0,89.0,88.0,97.0,21.0,273.0
101.0,162.0,137.0,64.0,71.0,80.0,94.0,179.0,72.0,88.0,25.0,70.0,60.0,24.0,43.0,40.0,33.0,31.0,32.0,39.0,66.0,111.0,94.0,265.0,56.0,135.0,150.0,110.0,122.0,115.0,37.0,48.0,142.0,79.0,89.0,61.0,35.0,49.0,91.0,81.0
81.0,128.0,46.0,151.0,50.0,68.0,89.0,64.0,128.0,80.0,117.0,68.0,85.0,56.0,48.0,52.0,19.0,26.0,40.0,79.0,26.0,47.0,28.0,46.0,47.0,70.0,40.0,44.0,17.0,22.0,34.0,75.0,56.0,48.0,55.0,47.0,31.0,59.0,74.0,48.0
74.0,63.0,62.0,20.0,117.0,29.0,75.0,24.0,31.0,202.0,20.0,37.0,27.0,56.0,56.0,35.0,49.0,42.0,48.0,41.0,46.0,80.0,74.0,58.0,32.0,26.0,57.0,54.0,66.0,33.0,65.0,39.0,29.0,27.0,31.0,59.0,55.0,85.0,44.0,25.0
75.0,14.0,36.0,30.0,57.0,22.0,43.0,53.0,33.0,47.0,61.0,11.0,22.0,11.0,16.0,22.0,14.0,23.0,11.0,12.0,26.0,17.0,23.0,22.0,15.0,18.0,17.0,13.0,33.0,56.0,15.0,26.0,11.0,20.0,17.0,18.0,19.0,21.0,12.0,14.0
18.0,43.0,22.0,40.0,21.0,12.0,9.0,17.0,19.0,15.0,20.0,35.0,23.0,36.0,17.0,31.0,45.0,49.0,61.0,74.0,45.0,33.0,80.0,30.0,26.0,26.0,34.0,26.0,14.0,37.0,28.0,17.0,26.0,25.0,40.0,26.0,29.0,18.0,18.0,27.0
11.0,15.0,17.0,11.0,19.0,10.0,13.0,20.0,14.0,26.0,21.0,45.0,30.0,29.0,27.0,29.0,48.0,22.0,19.0,17.0,89.0,38.0,19.0,33.0,15.0,40.0,56.0,27.0,40.0,38.0,51.0,24.0,18.0,16.0,29.0,74.0,19.0,50.0,33.0,25.0
34.0,42.0,23.0,21.0,17.0,16.0,38.0,23.0,15.0,25.0,28.0,23.0,28.0,19.0,33.0,14.0,11.0,15.0,17.0,44.0,26.0,13.0,22.0,45.0,18.0,13.0,13.0,49.0,28.0,16.0,20.0,19.0,31.0,12.0,46.0,13.0,27.0,38.0,20.0,45.0
68.0,83.0,35.0,18.0,78.0,45.0,245.0,52.0,67.0,25.0,12.0,10.0,22.0,13.0,25.0,25.0,15.0,19.0,27.0,17.0,12.0,14.0,17.0,11.0,28.0,27.0,23.0,15.0,17.0,25.0,47.0,21.0,13.0,33.0,18.0,22.0,14.0,23.0,22.0,23.0
21.0,19.0,12.0,22.0,36.0,36.0,40.0,40.0,73.0,94.0,12.0,18.0,25.0,25.0,40.0,15.0,23.0,17.0,26.0,27.0,41.0,35.0,21.0,19.0,26.0,18.0,58.0,67.0,28.0,21.0,22.0,44.0,13.0,18.0,14.0,25.0,14.0,16.0,12.0,16.0
