14.0,19.0,349.0,927.0,279.0,569.0,183.0,10.0,3.0,8.0,14.0,5.0,27.0,5.0,8.0,17.0,7.0,12.0,7.0,6.0,5.0,7.0,4.0,5.0,5.0,8.0,6.0,8.0,5.0,12.0,6.0,11.0,5.0,6.0,9.0,3.0,23.0,6.0,7.0,10.0
18.0,8.0,25.0,5.0,16.0,35.0,44.0,5.0,11.0,6.0,4.0,4.0,4.0,3.0,5.0,5.0,8.0,8.0,7.0,6.0,34.0,19.0,7.0,319.0,23.0,17.0,13.0,23.0,61.0,16.0,3.0,3.0,243.0,3.0,12.0,24.0,4.0,3.0,5.0,7.0
5.0,5.0,4.0,7.0,15.0,10.0,8.0,5.0,12.0,17.0,5.0,13.0,6.0,5.0,5.0,4.0,5.0,3.0,414.0,6.0,3.0,3.0,14.0,4.0,5.0,3.0,6.0,4.0,4.0,10.0,24.0,4.0,6.0,5.0,2.0,3.0,63.0,16.0,4.0,4.0
4.0,6.0,7.0,4.0,13.0,4.0,7.0,19.0,11.0,3.0,164.0,4.0,7.0,11.0,7.0,9.0,6.0,232.0,6.0,7.0,6.0,9.0,5.0,4.0,7.0,7.0,4.0,3.0,244.0,4.0,4.0,6.0,8.0,6.0,5.0,3.0,7.0,3.0,5.0,3.0
5.0,5.0,6.0,5.0,4.0,3.0,3.0,6.0,5.0,5.0,4.0,4.0,7.0,4.0,5.0,7.0,3.0,3.0,4.0,3.0,4.0,2.0,5.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0
4.0,5.0,5.0,3.0,4.0,3.0,2.0,6.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,8.0,4.0,5.0,3.0,4.0,7.0,3.0,6.0,3.0,5.0,3.0,3.0,5.0,2.0,5.0,3.0,4.0,5.0,2.0,2.0
3.0,4.0,3.0,4.0,4.0,2.0,6.0,3.0,6.0,5.0,4.0,4.0,4.0,3.0,4.0,6.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,7.0,6.0,3.0,4.0,5.0,10.0,4.0,3.0,6.0,5.0,6.0,5.0
5.0,3.0,5.0,4.0,4.0,7.0,7.0,8.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,6.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,5.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0
13.0,5.0,15.0,9.0,91.0,8.0,8.0,44.0,11.0,14.0,4.0,2.0,6.0,5.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0
5.0,6.0,8.0,5.0,5.0,6.0,4.0,6.0,16.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,4.0,6.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
