3.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,6.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,2.0,2.0,3.0
6.0,6.0,4.0,5.0,2.0,4.0,4.0,2.0,5.0,3.0,2.0,5.0,3.0,9.0,10.0,2.0,7.0,3.0,5.0,8.0,8.0,8.0,9.0,8.0,6.0,6.0,14.0,3.0,5.0,3.0,11.0,4.0,16.0,13.0,7.0,3.0,6.0,9.0,8.0,6.0
11.0,6.0,10.0,6.0,10.0,4.0,5.0,7.0,12.0,4.0,7.0,5.0,2.0,3.0,16.0,4.0,6.0,4.0,13.0,2.0,7.0,11.0,7.0,8.0,22.0,12.0,8.0,20.0,18.0,6.0,4.0,3.0,6.0,2.0,6.0,11.0,3.0,13.0,3.0,10.0
6.0,3.0,7.0,2.0,4.0,7.0,5.0,30.0,3.0,11.0,2.0,9.0,2.0,4.0,4.0,2.0,9.0,15.0,15.0,17.0,3.0,5.0,2.0,2.0,3.0,4.0,3.0,12.0,2.0,2.0,39.0,9.0,4.0,6.0,37.0,5.0,9.0,10.0,21.0,17.0
6.0,4.0,2.0,10.0,8.0,9.0,4.0,5.0,3.0,11.0,41.0,18.0,24.0,27.0,22.0,22.0,25.0,11.0,5.0,12.0,9.0,2.0,2.0,9.0,5.0,5.0,6.0,6.0,4.0,8.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0,14.0,4.0,5.0
5.0,8.0,9.0,8.0,7.0,9.0,6.0,7.0,2.0,10.0,7.0,12.0,24.0,9.0,13.0,16.0,5.0,4.0,15.0,3.0,9.0,20.0,4.0,10.0,6.0,5.0,5.0,33.0,2.0,8.0,15.0,2.0,8.0,48.0,19.0,112.0,61.0,15.0,4.0,17.0
10.0,3.0,32.0,6.0,9.0,13.0,5.0,12.0,10.0,6.0,8.0,6.0,33.0,12.0,4.0,5.0,12.0,4.0,11.0,6.0,2.0,14.0,4.0,2.0,8.0,2.0,4.0,8.0,3.0,2.0,3.0,2.0,4.0,6.0,13.0,7.0,4.0,5.0,4.0,8.0
8.0,7.0,10.0,8.0,6.0,23.0,8.0,5.0,8.0,15.0,3.0,2.0,3.0,5.0,4.0,12.0,9.0,3.0,2.0,5.0,7.0,22.0,5.0,19.0,6.0,8.0,4.0,8.0,5.0,35.0,3.0,4.0,5.0,10.0,5.0,5.0,7.0,4.0,9.0,22.0
3.0,3.0,3.0,4.0,3.0,2.0,5.0,4.0,8.0,2.0,17.0,12.0,4.0,33.0,9.0,8.0,5.0,21.0,10.0,8.0,13.0,8.0,11.0,6.0,9.0,14.0,20.0,14.0,3.0,7.0,7.0,5.0,12.0,26.0,24.0,11.0,26.0,5.0,16.0,10.0
23.0,25.0,25.0,11.0,57.0,33.0,9.0,37.0,52.0,52.0,7.0,13.0,17.0,20.0,16.0,23.0,9.0,18.0,16.0,23.0,6.0,5.0,10.0,44.0,37.0,11.0,10.0,31.0,11.0,4.0,5.0,43.0,15.0,12.0,5.0,8.0,4.0,6.0,16.0,8.0
