8.0,9.0,9.0,8.0,3.0,9.0,4.0,9.0,8.0,35.0,8.0,8.0,4.0,23.0,11.0,7.0,6.0,13.0,10.0,18.0,7.0,6.0,11.0,7.0,2.0,7.0,3.0,5.0,5.0,8.0,9.0,6.0,10.0,3.0,17.0,4.0,6.0,6.0,2.0,3.0
34.0,17.0,14.0,57.0,40.0,21.0,20.0,24.0,56.0,25.0,35.0,30.0,18.0,30.0,63.0,24.0,12.0,15.0,17.0,38.0,61.0,21.0,58.0,18.0,30.0,16.0,27.0,19.0,22.0,103.0,22.0,25.0,62.0,17.0,36.0,13.0,19.0,30.0,22.0,12.0
16.0,40.0,23.0,19.0,27.0,17.0,16.0,46.0,22.0,14.0,67.0,25.0,81.0,53.0,40.0,36.0,38.0,32.0,57.0,31.0,40.0,17.0,26.0,33.0,28.0,41.0,20.0,23.0,21.0,26.0,45.0,49.0,18.0,34.0,44.0,86.0,19.0,25.0,32.0,25.0
40.0,31.0,111.0,33.0,21.0,19.0,17.0,30.0,26.0,32.0,39.0,47.0,49.0,18.0,22.0,95.0,28.0,38.0,47.0,33.0,65.0,18.0,20.0,21.0,57.0,50.0,38.0,25.0,22.0,31.0,43.0,79.0,37.0,21.0,36.0,35.0,21.0,20.0,27.0,41.0
22.0,29.0,43.0,33.0,49.0,23.0,89.0,41.0,39.0,43.0,57.0,23.0,65.0,41.0,27.0,38.0,45.0,25.0,37.0,43.0,72.0,57.0,50.0,62.0,50.0,34.0,39.0,65.0,50.0,52.0,98.0,56.0,116.0,73.0,44.0,44.0,83.0,87.0,44.0,36.0
95.0,66.0,53.0,78.0,55.0,39.0,89.0,44.0,35.0,51.0,45.0,34.0,49.0,45.0,64.0,37.0,85.0,31.0,66.0,40.0,88.0,118.0,72.0,103.0,162.0,67.0,56.0,63.0,219.0,139.0,68.0,70.0,41.0,39.0,37.0,40.0,30.0,40.0,76.0,34.0
52.0,67.0,69.0,70.0,85.0,87.0,61.0,83.0,64.0,57.0,118.0,106.0,89.0,92.0,65.0,62.0,74.0,79.0,89.0,39.0,43.0,102.0,48.0,72.0,134.0,41.0,77.0,113.0,37.0,48.0,76.0,121.0,52.0,89.0,71.0,47.0,43.0,48.0,79.0,36.0
104.0,91.0,91.0,84.0,66.0,111.0,68.0,61.0,111.0,50.0,81.0,147.0,70.0,137.0,97.0,66.0,67.0,169.0,45.0,97.0,51.0,102.0,47.0,84.0,61.0,69.0,117.0,64.0,75.0,55.0,83.0,62.0,63.0,158.0,64.0,46.0,43.0,126.0,74.0,63.0
