0.005,0.005,0.006,0.001,0.01,0.01,0.003,0.0,0.01,0.001,0.015,0.039,0.02,0.004,0.006,0.016,0.012,0.013,0.003,0.01,0.015,0.001,0.014,0.008,0.001,0.015,0.001,0.004,0.008,0.002,0.032,0.025,0.006,0.025,0.015,0.01,0.016,0.022,0.003,0.016
0.003,0.002,0.001,0.006,0.001,0.001,0.003,0.0,0.002,0.002,0.005,0.002,0.012,0.004,0.016,0.006,0.004,0.011,0.01,0.001,0.0,0.009,0.002,0.007,0.001,0.004,0.005,0.005,0.001,0.003,0.005,0.002,0.006,0.005,0.024,0.001,0.002,0.001,0.003,0.005
0.003,0.018,0.029,0.001,0.009,0.001,0.002,0.008,0.005,0.02,0.003,0.003,0.001,0.004,0.003,0.002,0.004,0.006,0.004,0.004,0.002,0.002,0.004,0.002,0.007,0.003,0.002,0.002,0.002,0.001,0.002,0.007,0.006,0.005,0.01,0.004,0.002,0.002,0.002,0.004
0.008,0.003,0.008,0.002,0.009,0.003,0.005,0.002,0.003,0.004,0.011,0.004,0.006,0.003,0.011,0.004,0.006,0.005,0.009,0.015,0.004,0.009,0.004,0.006,0.005,0.003,0.005,0.007,0.006,0.008,0.002,0.004,0.002,0.002,0.004,0.002,0.003,0.011,0.003,0.004
0.004,0.006,0.004,0.006,0.004,0.003,0.003,0.006,0.004,0.003,0.015,0.006,0.008,0.003,0.005,0.011,0.004,0.002,0.009,0.005,0.004,0.004,0.005,0.015,0.014,0.004,0.01,0.009,0.005,0.018,0.004,0.003,0.003,0.005,0.004,0.002,0.004,0.003,0.004,0.002
0.008,0.007,0.005,0.005,0.007,0.013,0.006,0.004,0.015,0.007,0.008,0.006,0.007,0.006,0.005,0.005,0.004,0.005,0.006,0.004,0.006,0.011,0.014,0.006,0.008,0.006,0.007,0.01,0.006,0.007,0.007,0.006,0.006,0.005,0.006,0.009,0.007,0.008,0.011,0.006
0.009,0.009,0.009,0.008,0.009,0.009,0.009,0.009,0.009,0.009,0.008,0.007,0.013,0.01,0.008,0.008,0.009,0.007,0.007,0.007,0.006,0.008,0.014,0.006,0.006,0.008,0.006,0.009,0.009,0.006,0.011,0.008,0.009,0.007,0.009,0.009,0.008,0.007,0.009,0.011
0.013,0.012,0.014,0.013,0.012,0.011,0.012,0.012,0.013,0.013,0.01,0.014,0.01,0.012,0.01,0.013,0.011,0.01,0.01,0.01,0.011,0.014,0.012,0.014,0.015,0.013,0.012,0.009,0.01,0.012,0.014,0.012,0.011,0.012,0.009,0.013,0.01,0.01,0.01,0.011
0.014,0.014,0.014,0.014,0.015,0.016,0.015,0.014,0.014,0.015,0.012,0.01,0.01,0.01,0.008,0.011,0.01,0.011,0.014,0.013,0.009,0.014,0.014,0.011,0.011,0.009,0.013,0.011,0.01,0.009,0.015,0.015,0.016,0.015,0.016,0.015,0.017,0.017,0.014,0.015
0.019,0.018,0.019,0.018,0.02,0.02,0.024,0.021,0.021,0.022,0.013,0.012,0.015,0.012,0.012,0.011,0.012,0.016,0.015,0.016,0.023,0.023,0.021,0.019,0.019,0.02,0.019,0.019,0.019,0.019,0.02,0.021,0.021,0.019,0.02,0.021,0.021,0.022,0.022,0.031
