0.011,0.005,0.005,0.015,0.028,0.005,0.02,0.021,0.009,0.017,0.027,0.006,0.017,0.021,0.039,0.026,0.027,0.048,0.027,0.008,0.031,0.007,0.011,0.062,0.047,0.027,0.029,0.013,0.005,0.091,0.083,0.151,0.029,0.1,0.211,0.034,0.031,0.005,0.114,0.076
0.012,0.005,0.012,0.027,0.004,0.006,0.006,0.007,0.011,0.01,0.018,0.005,0.043,0.004,0.027,0.006,0.004,0.01,0.004,0.012,0.004,0.007,0.011,0.01,0.017,0.004,0.018,0.003,0.004,0.01,0.017,0.005,0.027,0.074,0.115,0.135,0.134,0.024,0.064,0.033
0.005,0.009,0.033,0.039,0.013,0.006,0.032,0.008,0.03,0.011,0.007,0.005,0.066,0.01,0.005,0.021,0.023,0.005,0.005,0.016,0.004,0.015,0.008,0.01,0.011,0.004,0.006,0.014,0.015,0.005,0.007,0.004,0.012,0.01,0.027,0.004,0.016,0.005,0.005,0.004
0.006,0.036,0.007,0.005,0.021,0.007,0.007,0.014,0.008,0.009,0.017,0.007,0.034,0.014,0.01,0.022,0.013,0.012,0.022,0.043,0.06,0.022,0.02,0.008,0.009,0.06,0.05,0.038,0.026,0.05,0.004,0.007,0.005,0.008,0.008,0.014,0.005,0.023,0.014,0.011
0.011,0.011,0.022,0.011,0.01,0.007,0.012,0.011,0.018,0.012,0.014,0.014,0.016,0.012,0.012,0.032,0.037,0.007,0.009,0.012,0.022,0.03,0.02,0.007,0.031,0.049,0.051,0.04,0.031,0.052,0.013,0.014,0.007,0.019,0.007,0.014,0.014,0.021,0.012,0.015
0.045,0.021,0.039,0.023,0.011,0.014,0.043,0.024,0.052,0.044,0.009,0.019,0.013,0.012,0.018,0.043,0.026,0.02,0.01,0.009,0.016,0.019,0.018,0.018,0.007,0.013,0.008,0.024,0.025,0.021,0.009,0.017,0.013,0.02,0.015,0.023,0.021,0.014,0.009,0.018
0.014,0.012,0.013,0.018,0.019,0.024,0.024,0.011,0.024,0.024,0.018,0.023,0.011,0.017,0.013,0.013,0.017,0.022,0.016,0.015,0.023,0.012,0.01,0.02,0.016,0.019,0.012,0.022,0.017,0.024,0.025,0.03,0.025,0.02,0.034,0.047,0.023,0.012,0.024,0.015
0.018,0.032,0.019,0.015,0.053,0.012,0.04,0.023,0.019,0.023,0.05,0.02,0.02,0.024,0.011,0.024,0.011,0.024,0.012,0.023,0.016,0.021,0.022,0.023,0.033,0.019,0.014,0.021,0.035,0.018,0.016,0.036,0.037,0.039,0.026,0.047,0.037,0.034,0.027,0.015
0.071,0.045,0.046,0.062,0.045,0.043,0.078,0.046,0.044,0.044,0.011,0.022,0.027,0.021,0.02,0.014,0.015,0.017,0.015,0.038,0.019,0.036,0.014,0.012,0.041,0.027,0.013,0.012,0.027,0.043,0.074,0.034,0.02,0.05,0.019,0.016,0.03,0.063,0.018,0.078
0.073,0.037,0.02,0.042,0.041,0.023,0.019,0.02,0.094,0.037,0.015,0.016,0.023,0.037,0.016,0.042,0.039,0.023,0.093,0.018,0.12,0.112,0.024,0.061,0.042,0.042,0.081,0.122,0.022,0.061,0.03,0.047,0.063,0.027,0.043,0.056,0.048,0.133,0.042,0.028
